Nba: Clippers honor broadcaster Ralph Lawler for 40-year career&gt; Ralph https://t.co/RxLfeaWhDP #nba https://t.co/Pfl8Yfj2gz,FALSE,0,NA,4/11/19 5:57,FALSE,NA,1.11622E+18,NA,"<a href=\http://www.beautymag.top\"" rel=\""nofollow\"">MakeupBeautyMag</a>""",NBASportMag,0,FALSE,FALSE,NA,NA,,,,
@LAClippers will face the defending champion @warriors in the 1st rd of the playoffs. Leader @patbev21 talked about… https://t.co/9NzhJxPTss,FALSE,1,LAClippers,4/11/19 5:56,TRUE,NA,1.11622E+18,19564719,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",ChrysNBA,1,FALSE,FALSE,NA,NA,,,,
How shitty is the Eastern Conference in the NBA when the New Jersey Nets are a 6th seed in the playoffs?  Lol...Good God...  #NBA,FALSE,0,NA,4/11/19 5:56,FALSE,NA,1.11622E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",WTFZoobs,0,FALSE,FALSE,NA,NA,,,,
"\We have the good young core that’s ready to go. We just all have to stick together. Sprinkle in a couple of vets a… https://t.co/hnvsUzxXIJ""",FALSE,3,NA,4/11/19 5:56,TRUE,NA,1.11622E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",DuaneRankin,0,FALSE,FALSE,NA,NA,,,,
Notre Dame and Baylor still the story at WNBA draft NCAA runner-up Notre Dame became the first team to get all five… https://t.co/fiotKTQlPu,FALSE,0,NA,4/11/19 5:56,TRUE,NA,1.11622E+18,NA,"<a href=\http://twibble.io\"" rel=\""nofollow\"">Twibble.io</a>""",GlobalSportsCtr,0,FALSE,FALSE,NA,NA,,,,
Spurs announce local broadcast schedule for first round series vs. Nuggets https://t.co/kd2zhSi9AI #GoSpursGo #nba… https://t.co/wriekQX4bl,FALSE,0,NA,4/11/19 5:56,TRUE,NA,1.11622E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",JeffGSpursZone,2,FALSE,FALSE,NA,NA,,,,
"Eastern Final: @Bucks - @Raptors 
Western Final: @warriors - @spurs

#NBA 
#GoSpursGo 
#NBAPlayOff https://t.co/yhB01OrdGl",FALSE,0,NA,4/11/19 5:55,FALSE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",tsogie,0,FALSE,FALSE,NA,NA,,,,
"D'Angelo Russell won't be satisfied w/ a #Nets 1st-round exit vs the #76ers: \I don’t feel cornered into settling f… https://t.co/NAQM2Jbc2Q""",FALSE,9,NA,4/11/19 5:55,TRUE,NA,1.11622E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",NYPost_Lewis,4,FALSE,FALSE,NA,NA,,,,
"The #NBA regular season came to a close today and we were not short of wild results.

None more so than the clash b… https://t.co/3QQbtStARI",FALSE,0,NA,4/11/19 5:55,TRUE,NA,1.11622E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Betfair_Aus,0,FALSE,FALSE,NA,NA,,,,
"#NBA #Playoffs are set!

Playoffs are set:
WESTERN CONFERENCE 

1. Golden State Warriors vs 8. Los Angeles Clippers… https://t.co/n7KV4zZoSv",FALSE,0,NA,4/11/19 5:55,TRUE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",stsamadeyemi,0,FALSE,FALSE,NA,NA,,,,
